srn,face,emotion,Gender,workmem,wmq,wmans,T1,T2,T3,T4,T5,T6,trig,pans,thisN,thisTrialN,thisRepN,key_resp_2.keys,key_resp_2.corr,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,key_resp_8.duration,key_resp_2.rt,key_resp_2.duration,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.duration,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.duration,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.duration,Prac1.thisRepN,Prac1.thisTrialN,Prac1.thisN,Prac1.thisIndex,Prac2.thisRepN,Prac2.thisTrialN,Prac2.thisN,Prac2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,block5.thisRepN,block5.thisTrialN,block5.thisN,block5.thisIndex,block6.thisRepN,block6.thisTrialN,block6.thisN,block6.thisIndex,block7.thisRepN,block7.thisTrialN,block7.thisN,block7.thisIndex,block8.thisRepN,block8.thisTrialN,block8.thisN,block8.thisIndex,block9.thisRepN,block9.thisTrialN,block9.thisN,block9.thisIndex,block10.thisRepN,block10.thisTrialN,block10.thisN,block10.thisIndex,block11.thisRepN,block11.thisTrialN,block11.thisN,block11.thisIndex,block12.thisRepN,block12.thisTrialN,block12.thisN,block12.thisIndex,thisRow.t,notes,Instruction.started,text.started,key_resp.started,Instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trail.started,Cross.started,Cross.stopped,workingMemory.started,workingMemory.stopped,Mask.started,Mask.stopped,cross2.started,cross2.stopped,face_image.started,p1.started,p2.started,p3.started,p4.started,p5.started,p6.started,key_resp_2.started,p_port.started,p_port.stopped,face_image.stopped,p1.stopped,p2.stopped,p3.stopped,p4.stopped,p5.stopped,p6.stopped,key_resp_2.stopped,trail.stopped,Prac1.key_resp_2.keys,Prac1.key_resp_2.corr,Feedback5.started,msg1_2.started,text_10.started,key_resp_8.started,msg1_2.stopped,Feedback5.stopped,Prac1.key_resp_8.keys,Prac1.key_resp_8.corr,Prac1.key_resp_8.rt,Prac1.key_resp_8.duration,Feedback6.started,text_11.started,text_11.stopped,Feedback6.stopped,Prac1.key_resp_2.rt,Prac1.key_resp_2.duration,text_10.stopped,key_resp_8.stopped,reset_accu.started,reset_accu.stopped,break_2.started,text_2.started,key_resp_4.started,break_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trail2.started,crossH.started,crossH.stopped,workingMemory_2.started,workingMemory_2.stopped,Mask_2.started,Mask_2.stopped,cross2_2.started,cross2_2.stopped,face_image_2.started,p1_2.started,p2_2.started,p3_2.started,p4_2.started,p5_2.started,p6_2.started,key_resp_5.started,p_port_2.started,p_port_2.stopped,face_image_2.stopped,p1_2.stopped,p2_2.stopped,p3_2.stopped,p4_2.stopped,p5_2.stopped,p6_2.stopped,trail2.stopped,Prac2.key_resp_5.keys,Prac2.key_resp_5.corr,Prac2.key_resp_5.rt,Prac2.key_resp_5.duration,Feedback7.started,text_12.started,text_13.started,key_resp_9.started,text_12.stopped,Feedback7.stopped,Prac2.key_resp_9.keys,Prac2.key_resp_9.corr,Prac2.key_resp_9.rt,Prac2.key_resp_9.duration,Feedback8.started,text_14.started,text_14.stopped,Feedback8.stopped,key_resp_5.stopped,text_13.stopped,key_resp_9.stopped,mainEXPstart.started,text_6.started,key_resp_6.started,mainEXPstart.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,block1.key_resp_2.keys,block1.key_resp_2.corr,block1.key_resp_2.rt,block1.key_resp_2.duration,feedback.started,text_3.started,key_resp_3.started,feedback.stopped,block1.key_resp_3.keys,block1.key_resp_3.corr,block1.key_resp_3.rt,block1.key_resp_3.duration,feedback2.started,text_4.started,text_4.stopped,feedback2.stopped,block2.key_resp_5.keys,block2.key_resp_5.corr,block2.key_resp_5.rt,block2.key_resp_5.duration,Feedback3.started,text_8.started,key_resp_7.started,Feedback3.stopped,block2.key_resp_7.keys,block2.key_resp_7.corr,block2.key_resp_7.rt,block2.key_resp_7.duration,feedback4.started,text_9.started,text_9.stopped,feedback4.stopped,block3.key_resp_2.keys,block3.key_resp_2.corr,block3.key_resp_2.rt,block3.key_resp_2.duration,block3.key_resp_3.keys,block3.key_resp_3.corr,block3.key_resp_3.rt,block3.key_resp_3.duration,block4.key_resp_5.keys,block4.key_resp_5.corr,block4.key_resp_5.rt,block4.key_resp_5.duration,block4.key_resp_7.keys,block4.key_resp_7.corr,block4.key_resp_7.rt,block4.key_resp_7.duration,block5.key_resp_2.keys,block5.key_resp_2.corr,block5.key_resp_2.rt,block5.key_resp_2.duration,block5.key_resp_3.keys,block5.key_resp_3.corr,block5.key_resp_3.rt,block5.key_resp_3.duration,block6.key_resp_5.keys,block6.key_resp_5.corr,block6.key_resp_5.rt,block6.key_resp_5.duration,block6.key_resp_7.keys,block6.key_resp_7.corr,block6.key_resp_7.rt,block6.key_resp_7.duration,block7.key_resp_2.keys,block7.key_resp_2.corr,block7.key_resp_2.rt,block7.key_resp_2.duration,block7.key_resp_3.keys,block7.key_resp_3.corr,block7.key_resp_3.rt,block7.key_resp_3.duration,block8.key_resp_5.keys,block8.key_resp_5.corr,block8.key_resp_5.rt,block8.key_resp_5.duration,block8.key_resp_7.keys,block8.key_resp_7.corr,block8.key_resp_7.rt,block8.key_resp_7.duration,block9.key_resp_2.keys,block9.key_resp_2.corr,block9.key_resp_2.rt,block9.key_resp_2.duration,block9.key_resp_3.keys,block9.key_resp_3.corr,block9.key_resp_3.rt,block9.key_resp_3.duration,block10.key_resp_5.keys,block10.key_resp_5.corr,block10.key_resp_5.rt,block10.key_resp_5.duration,block10.key_resp_7.keys,block10.key_resp_7.corr,block10.key_resp_7.rt,block10.key_resp_7.duration,block11.key_resp_2.keys,block11.key_resp_2.corr,block11.key_resp_2.rt,block11.key_resp_2.duration,block11.key_resp_3.keys,block11.key_resp_3.corr,block11.key_resp_3.rt,block11.key_resp_3.duration,block12.key_resp_5.keys,block12.key_resp_5.corr,block12.key_resp_5.rt,block12.key_resp_5.duration,block12.key_resp_7.keys,block12.key_resp_7.corr,block12.key_resp_7.rt,block12.key_resp_7.duration,end.started,text_5.started,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01731699996162206,0.0338854999281466,0.0338854999281466,1192.2053597999038,space,1192.1556611999404,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP17,001,2026-01-15_10h07.40.144,WM-Letters,2024.2.4,59.99577629312532,2026-01-15 10h07.54.216060 +0530,
1,DST_142_F_NUT.png,0,0,B,M,down,O,W,O,O,K,X,2,x,0,0,0,None,0,up,0,0.34579219995066524,None,,,,,,,,,,,,,,,,,,,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.4983341000043,,,,,,,,,1192.4849781999364,1192.4983341000043,1193.714980199933,1193.714980199933,1194.2149674999528,1194.2149674999528,1194.964957899996,1194.964957899996,1195.4816188999685,1195.4816188999685,1195.4816188999685,1195.4816188999685,1195.4816188999685,1195.4816188999685,1195.4816188999685,1195.4816188999685,1195.4816188999685,3.2429063000017777,3.2765317000448704,1195.664945699973,1195.664945699973,1195.664945699973,1195.664945699973,1195.664945699973,1195.664945699973,1195.664945699973,1197.664917599992,1197.6485283999937,None,0,1197.655889699934,1197.664917599992,1198.148231399944,1198.148231399944,1198.1648926999187,1198.4987362999236,up,0,0.34579219995066524,None,1198.501877999981,1198.5148931998992,1199.0648879999062,1198.9984865000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP17,001,2026-01-15_10h07.40.144,WM-Letters,2024.2.4,59.99577629312532,2026-01-15 10h07.54.216060 +0530,
1,DST_036_F_NUT.png,0,0,J,J,up,V,X,O,O,O,K,2,x,1,1,0,x,1,None,0,,,1.4254063999978825,None,,,,,,,,,,,,,,,,,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199.0648879999062,,,,,,,,,1199.0598792999517,1199.0648879999062,1200.4981921999715,1200.4981921999715,1200.9981872999342,1200.9981872999342,1201.748146399972,1201.748146399972,1202.248166999896,1202.248166999896,1202.248166999896,1202.248166999896,1202.248166999896,1202.248166999896,1202.248166999896,1202.248166999896,1202.248166999896,3.2327569000190124,3.249665000010282,1202.448158599902,1202.448158599902,1202.448158599902,1202.448158599902,1202.448158599902,1202.448158599902,1202.448158599902,,1203.6819983999012,x,1,1203.686947899987,1203.698146599927,1204.181463399902,1204.181463399902,1204.1981214999687,1207.165023199981,None,0,,,1207.1652869998943,1207.1814118999755,1207.7480674999533,1207.6649472999852,1.4254063999978825,None,1207.1814118999755,1207.1814118999755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP17,001,2026-01-15_10h07.40.144,WM-Letters,2024.2.4,59.99577629312532,2026-01-15 10h07.54.216060 +0530,
1,DST_029_F_NUT.png,0,0,T,T,up,H,O,O,X,O,W,2,x,2,2,0,None,0,None,0,,,,,,,,,,,,,,,,,,,,,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1207.7480674999533,,,,,,,,,1207.7328139999881,1207.7480674999533,1209.1813624999486,1209.1813624999486,1209.681360199931,1209.681360199931,1210.4313505999744,1210.4313505999744,1210.9313429999165,1210.9313429999165,1210.9313429999165,1210.9313429999165,1210.9313429999165,1210.9313429999165,1210.9313429999165,1210.9313429999165,1210.9313429999165,3.232643299968913,3.2495383999776095,1211.1313344999216,1211.1313344999216,1211.1313344999216,1211.1313344999216,1211.1313344999216,1211.1313344999216,1211.1313344999216,1213.13130239991,1213.114904099959,None,0,1213.1186795999529,1213.13130239991,1213.6146285999566,1213.6146285999566,1213.631293799961,1216.5981633999618,None,0,,,1216.5984366999473,1216.6145749998977,1217.1812393999426,1217.0981528999982,,,1216.6145749998977,1216.6145749998977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP17,001,2026-01-15_10h07.40.144,WM-Letters,2024.2.4,59.99577629312532,2026-01-15 10h07.54.216060 +0530,
1,DST_017_F_NUT.png,0,0,D,D,up,Z,O,N,H,O,O,2,n,3,3,0,None,0,None,0,,,,,,,,,,,,,,,,,,,,,0,3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1217.1812393999426,,,,,,,,,1217.1728158999467,1217.1812393999426,1218.614540999988,1218.614540999988,1219.1145442998968,1219.1145442998968,1219.8645250999834,1219.8645250999834,1220.3645150999073,1220.3645150999073,1220.3645150999073,1220.3645150999073,1220.3645150999073,1220.3645150999073,1220.3645150999073,1220.3645150999073,1220.3645150999073,3.2329242000123486,3.249814599985257,1220.5645040998934,1220.5645040998934,1220.5645040998934,1220.5645040998934,1220.5645040998934,1220.5645040998934,1220.5645040998934,1222.5644532999722,1222.5481003999012,None,0,1222.5494612999028,1222.5644532999722,1223.0478019999573,1223.0478019999573,1223.0644603999099,1226.0313353999518,None,0,,,1226.0316048999084,1226.047743299976,1226.614410799928,1226.531348999939,,,1226.047743299976,1226.047743299976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP17,001,2026-01-15_10h07.40.144,WM-Letters,2024.2.4,59.99577629312532,2026-01-15 10h07.54.216060 +0530,
1,DST_183_F_NUT.png,0,0,H,J,down,O,O,Z,V,O,X,2,x,4,4,0,n,0,None,0,,,1.349326900090091,None,,,,,,,,,,,,,,,,,0,4,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1226.614410799928,,,,,,,,,1226.6097878,1226.614410799928,1228.0477023998974,1228.0477023998974,1228.5476962999674,1228.5476962999674,1229.2976787999505,1229.2976787999505,1229.7976915999316,1229.7976915999316,1229.7976915999316,1229.7976915999316,1229.7976915999316,1229.7976915999316,1229.7976915999316,1229.7976915999316,1229.7976915999316,3.232883100048639,3.2497709000017494,1229.9976701999549,1229.9976701999549,1229.9976701999549,1229.9976701999549,1229.9976701999549,1229.9976701999549,1229.9976701999549,,1231.1482258999022,n,0,1231.149607899948,1231.1643296999391,1231.6476365999551,1231.6476365999551,1231.6643141999375,1234.631168599939,None,0,,,1234.6314440999413,1234.6475684999023,1235.214234199957,1235.1311742999824,1.349326900090091,None,1234.6475684999023,1234.6475684999023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP17,001,2026-01-15_10h07.40.144,WM-Letters,2024.2.4,59.99577629312532,2026-01-15 10h07.54.216060 +0530,
1,DST_086_M_NUT.png,0,1,G,G,up,O,V,N,O,Z,O,1,n,5,5,0,n,1,None,0,,,1.4617032000096515,None,,,,,,,,,,,,,,,,,0,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235.214234199957,,,,,,,,,1235.2022597999312,1235.214234199957,1236.6475352999987,1236.6475352999987,1237.147530099959,1237.147530099959,1237.897523399908,1237.897523399908,1238.3975182999857,1238.3975182999857,1238.3975182999857,1238.3975182999857,1238.3975182999857,1238.3975182999857,1238.3975182999857,1238.3975182999857,1238.3975182999857,3.2325899000279605,3.2495649999473244,1238.597509299987,1238.597509299987,1238.597509299987,1238.597509299987,1238.597509299987,1238.597509299987,1238.597509299987,,1239.86488499993,n,1,1239.8674780000001,1239.8808575998992,1240.3641551999608,1240.3641551999608,1240.3808253000025,1243.3477026999462,None,0,,,1243.3479675999843,1243.3641067999415,1243.914099299931,1243.8476887999568,1.4617032000096515,None,1243.3641067999415,1243.3641067999415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP17,001,2026-01-15_10h07.40.144,WM-Letters,2024.2.4,59.99577629312532,2026-01-15 10h07.54.216060 +0530,
1,DST_016_M_NUT.png,0,1,A,H,down,O,K,O,H,O,N,1,n,6,6,0,n,1,None,0,,,1.093011699966155,None,,,,,,,,,,,,,,,,,0,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1243.914099299931,,,,,,,,,1243.9039473999292,1243.914099299931,1245.3640720999101,1245.3640720999101,1245.8640574999154,1245.8640574999154,1246.6140475999564,1246.6140475999564,1247.1140428999206,1247.1140428999206,1247.1140428999206,1247.1140428999206,1247.1140428999206,1247.1140428999206,1247.1140428999206,1247.1140428999206,1247.1140428999206,3.2324517999077216,3.249347099917941,1247.314032599912,1247.314032599912,1247.314032599912,1247.314032599912,1247.314032599912,1247.314032599912,1247.314032599912,,1248.2145812999224,n,1,1248.2159447999438,1248.2306858999655,1248.7140052999603,1248.7140052999603,1248.7306713999715,1251.6975500999251,None,0,,,1251.697818799992,1251.7139474999858,1252.263932599919,1252.1975831999443,1.093011699966155,None,1251.7139474999858,1251.7139474999858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP17,001,2026-01-15_10h07.40.144,WM-Letters,2024.2.4,59.99577629312532,2026-01-15 10h07.54.216060 +0530,
1,DST_097_M_NUT.png,0,1,Y,Y,up,N,O,W,Z,O,O,1,n,7,7,0,n,1,down,0,2.5293515999801457,None,1.0081684000324458,None,,,,,,,,,,,,,,,,,0,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.263932599919,,,,,,,,,1252.2583220999222,1252.263932599919,1253.7139296999667,1253.7139296999667,1254.2139121999498,1254.2139121999498,1254.9638888998888,1254.9638888998888,1255.463894699933,1255.463894699933,1255.463894699933,1255.463894699933,1255.463894699933,1255.463894699933,1255.463894699933,1255.463894699933,1255.463894699933,3.2326046000234783,3.2495147000299767,1255.663886299939,1255.663886299939,1255.663886299939,1255.663886299939,1255.663886299939,1255.663886299939,1255.663886299939,,1256.4810667999554,n,1,1256.482423899928,1256.4972015999956,1256.9805354999844,1256.9805354999844,1256.997191399918,1259.514332099934,down,0,2.5293515999801457,None,1259.5146139999852,1259.5304866998922,1260.0971417999826,1260.0141042999458,1.0081684000324458,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP17,001,2026-01-15_10h07.40.144,WM-Letters,2024.2.4,59.99577629312532,2026-01-15 10h07.54.216060 +0530,
1,DST_116_M_NUT.png,0,1,Z,B,down,O,O,W,N,Z,O,1,n,8,8,0,None,0,None,0,,,,,,,,,,,,,,,,,,,,,0,8,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1260.0971417999826,,,,,,,,,1260.0835780999623,1260.0971417999826,1261.513790500001,1261.513790500001,1262.0137725999812,1262.0137725999812,1262.7637624999043,1262.7637624999043,1263.2637714999728,1263.2637714999728,1263.2637714999728,1263.2637714999728,1263.2637714999728,1263.2637714999728,1263.2637714999728,1263.2637714999728,1263.2637714999728,3.2327455999329686,3.2496643000049517,1263.4637418999337,1263.4637418999337,1263.4637418999337,1263.4637418999337,1263.4637418999337,1263.4637418999337,1263.4637418999337,1265.4637086999137,1265.4473385999445,None,0,1265.450783599983,1265.4637086999137,1265.94703749998,1265.94703749998,1265.9637039999943,1268.9305875999853,None,0,,,1268.9308619999792,1268.946988599957,1269.5136263999157,1269.4305940999184,,,1268.946988599957,1268.946988599957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP17,001,2026-01-15_10h07.40.144,WM-Letters,2024.2.4,59.99577629312532,2026-01-15 10h07.54.216060 +0530,
