srn,face,emotion,Gender,workmem,wmq,wmans,T1,T2,T3,T4,T5,T6,trig,pans,thisN,thisTrialN,thisRepN,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,key_resp_8.duration,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.duration,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.duration,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,block5.thisRepN,block5.thisTrialN,block5.thisN,block5.thisIndex,block6.thisRepN,block6.thisTrialN,block6.thisN,block6.thisIndex,block7.thisRepN,block7.thisTrialN,block7.thisN,block7.thisIndex,block8.thisRepN,block8.thisTrialN,block8.thisN,block8.thisIndex,block9.thisRepN,block9.thisTrialN,block9.thisN,block9.thisIndex,block10.thisRepN,block10.thisTrialN,block10.thisN,block10.thisIndex,block11.thisRepN,block11.thisTrialN,block11.thisN,block11.thisIndex,block12.thisRepN,block12.thisTrialN,block12.thisN,block12.thisIndex,thisRow.t,notes,Instruction.started,text.started,key_resp.started,Instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trail.started,Cross.started,Cross.stopped,workingMemory.started,workingMemory.stopped,Mask.started,Mask.stopped,cross2.started,cross2.stopped,face_image.started,p1.started,p2.started,p3.started,p4.started,p5.started,p6.started,p_port.started,key_resp_2.started,p_port.stopped,face_image.stopped,p1.stopped,p2.stopped,p3.stopped,p4.stopped,p5.stopped,p6.stopped,trail.stopped,trials.key_resp_2.keys,trials.key_resp_2.corr,trials.key_resp_2.rt,trials.key_resp_2.duration,Feedback5.started,msg1_2.started,text_10.started,key_resp_8.started,msg1_2.stopped,Feedback5.stopped,trials.key_resp_8.keys,trials.key_resp_8.corr,trials.key_resp_8.rt,trials.key_resp_8.duration,Feedback6.started,text_11.started,text_11.stopped,Feedback6.stopped,break_2.started,text_2.started,key_resp_4.started,break_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trail2.started,crossH.started,crossH.stopped,workingMemory_2.started,workingMemory_2.stopped,Mask_2.started,Mask_2.stopped,cross2_2.started,cross2_2.stopped,face_image_2.started,p1_2.started,p2_2.started,p3_2.started,p4_2.started,p5_2.started,p6_2.started,p_port_2.started,key_resp_5.started,p_port_2.stopped,face_image_2.stopped,p1_2.stopped,p2_2.stopped,p3_2.stopped,p4_2.stopped,p5_2.stopped,p6_2.stopped,trail2.stopped,trials_2.key_resp_5.keys,trials_2.key_resp_5.corr,trials_2.key_resp_5.rt,trials_2.key_resp_5.duration,Feedback7.started,text_12.started,text_13.started,key_resp_9.started,text_12.stopped,Feedback7.stopped,trials_2.key_resp_9.keys,trials_2.key_resp_9.corr,trials_2.key_resp_9.rt,trials_2.key_resp_9.duration,Feedback8.started,text_14.started,text_14.stopped,Feedback8.stopped,mainEXPstart.started,text_6.started,key_resp_6.started,mainEXPstart.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,block1.key_resp_2.keys,block1.key_resp_2.corr,block1.key_resp_2.rt,block1.key_resp_2.duration,feedback.started,text_3.started,key_resp_3.started,feedback.stopped,block1.key_resp_3.keys,block1.key_resp_3.corr,block1.key_resp_3.rt,block1.key_resp_3.duration,feedback2.started,text_4.started,text_4.stopped,feedback2.stopped,block2.key_resp_5.keys,block2.key_resp_5.corr,block2.key_resp_5.rt,block2.key_resp_5.duration,Feedback3.started,text_8.started,key_resp_7.started,Feedback3.stopped,block2.key_resp_7.keys,block2.key_resp_7.corr,block2.key_resp_7.rt,block2.key_resp_7.duration,feedback4.started,text_9.started,text_9.stopped,feedback4.stopped,block3.key_resp_2.keys,block3.key_resp_2.corr,block3.key_resp_2.rt,block3.key_resp_2.duration,block3.key_resp_3.keys,block3.key_resp_3.corr,block3.key_resp_3.rt,block3.key_resp_3.duration,block4.key_resp_5.keys,block4.key_resp_5.corr,block4.key_resp_5.rt,block4.key_resp_5.duration,block4.key_resp_7.keys,block4.key_resp_7.corr,block4.key_resp_7.rt,block4.key_resp_7.duration,block5.key_resp_2.keys,block5.key_resp_2.corr,block5.key_resp_2.rt,block5.key_resp_2.duration,block5.key_resp_3.keys,block5.key_resp_3.corr,block5.key_resp_3.rt,block5.key_resp_3.duration,block6.key_resp_5.keys,block6.key_resp_5.corr,block6.key_resp_5.rt,block6.key_resp_5.duration,block6.key_resp_7.keys,block6.key_resp_7.corr,block6.key_resp_7.rt,block6.key_resp_7.duration,block7.key_resp_2.keys,block7.key_resp_2.corr,block7.key_resp_2.rt,block7.key_resp_2.duration,block7.key_resp_3.keys,block7.key_resp_3.corr,block7.key_resp_3.rt,block7.key_resp_3.duration,block8.key_resp_5.keys,block8.key_resp_5.corr,block8.key_resp_5.rt,block8.key_resp_5.duration,block8.key_resp_7.keys,block8.key_resp_7.corr,block8.key_resp_7.rt,block8.key_resp_7.duration,block9.key_resp_2.keys,block9.key_resp_2.corr,block9.key_resp_2.rt,block9.key_resp_2.duration,block9.key_resp_3.keys,block9.key_resp_3.corr,block9.key_resp_3.rt,block9.key_resp_3.duration,block10.key_resp_5.keys,block10.key_resp_5.corr,block10.key_resp_5.rt,block10.key_resp_5.duration,block10.key_resp_7.keys,block10.key_resp_7.corr,block10.key_resp_7.rt,block10.key_resp_7.duration,block11.key_resp_2.keys,block11.key_resp_2.corr,block11.key_resp_2.rt,block11.key_resp_2.duration,block11.key_resp_3.keys,block11.key_resp_3.corr,block11.key_resp_3.rt,block11.key_resp_3.duration,block12.key_resp_5.keys,block12.key_resp_5.corr,block12.key_resp_5.rt,block12.key_resp_5.duration,block12.key_resp_7.keys,block12.key_resp_7.corr,block12.key_resp_7.rt,block12.key_resp_7.duration,end.started,text_5.started,text_5.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011939699994400100,0.028521299944259200,0.028521299944259200,189.41460180003200,space,189.3174704000120,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vedika,1,2025-09-02_14h31.31.901,Working memory task,2024.2.4,60.61763309495170,2025-09-02 14h31.46.555571 +0530,
1,DST_026_M_NUT.png,0,1,3,0,down,O,O,O,X,O,O,1,x,0,0,0,x,1,0.570593300042674,None,,,,,,,,,,,,,down,1,0.8177224999526520,None,,,,,,,,,,,,,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.5362094999290,,,,,,,,,494.5221237000080,494.5362094999290,495.9695273999820,495.9695273999820,496.46951279998800,496.46951279998800,497.21949659998100,497.21949659998100,497.7194877000290,497.7194877000290,497.7194877000290,497.7194877000290,497.7194877000290,497.7194877000290,497.7194877000290,497.7194877000290,3.2327149000484500,497.7194877000290,3.249629299971280,497.91948549996600,497.91948549996600,497.91948549996600,497.91948549996600,497.91948549996600,497.91948549996600,497.91948549996600,498.30336289992600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.570593300042674,None,498.30451950000100,498.3194840999790,498.3194840999790,499.153344499995,down,1,0.8177224999526520,None,499.1549254999260,499.1694314000200,499.7861188999380,499.65300569997600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vedika,1,2025-09-02_14h31.31.901,Working memory task,2024.2.4,60.61763309495170,2025-09-02 14h31.46.555571 +0530,
1,DST_137_F_HPY.png,1,0,5,5,up,N,O,O,O,O,O,4,n,1,1,0,n,1,0.5153157999739050,None,,,,,,,,,,,,,up,1,0.7093660000246020,None,,,,,,,,,,,,,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.7861188999380,,,,,,,,,499.768629899947,499.7861188999380,501.15276969992600,501.15276969992600,501.65274639998100,501.65274639998100,502.402740099933,502.402740099933,502.9027402999350,502.9027402999350,502.9027402999350,502.9027402999350,502.9027402999350,502.9027402999350,502.9027402999350,502.9027402999350,3.2326983000384600,502.9027402999350,3.2496005999855700,503.10271859995600,503.10271859995600,503.10271859995600,503.10271859995600,503.10271859995600,503.10271859995600,503.10271859995600,503.41999189998000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.5153157999739050,None,503.4211433000160,503.4360491000120,503.4360491000120,504.153337799944,up,1,0.7093660000246020,None,504.1536284999460,504.16938049998100,504.752705699997,504.65299199998800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vedika,1,2025-09-02_14h31.31.901,Working memory task,2024.2.4,60.61763309495170,2025-09-02 14h31.46.555571 +0530,
1,DST_040_F_HPY.png,1,0,8,3,down,O,X,O,O,O,O,4,x,2,2,0,x,1,0.5633184000616890,None,,,,,,,,,,,,,down,1,0.6352766999043520,None,,,,,,,,,,,,,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.752705699997,,,,,,,,,504.73884429992200,504.752705699997,506.1526681999680,506.1526681999680,506.6526589000130,506.6526589000130,507.4026510999540,507.4026510999540,507.9026457000290,507.9026457000290,507.9026457000290,507.9026457000290,507.9026457000290,507.9026457000290,507.9026457000290,507.9026457000290,3.2326151001034300,507.9026457000290,3.2495147000299800,508.1026376999220,508.1026376999220,508.1026376999220,508.1026376999220,508.1026376999220,508.1026376999220,508.1026376999220,508.4698967000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.5633184000616890,None,508.4710515999470,508.48596979992,508.48596979992,509.1364661999980,down,1,0.6352766999043520,None,509.1367562999950,509.15262069995500,509.702621000004,509.6362064999990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vedika,1,2025-09-02_14h31.31.901,Working memory task,2024.2.4,60.61763309495170,2025-09-02 14h31.46.555571 +0530,
1,DST_116_M_NUT.png,0,1,8,3,down,O,O,O,N,O,O,1,n,3,3,0,n,1,0.5161246999632570,None,,,,,,,,,,,,,down,1,0.7187385000288490,None,,,,,,,,,,,,,0,3,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.702621000004,,,,,,,,,509.68639379995900,509.702621000004,511.1359223999320,511.1359223999320,511.6359094999500,511.6359094999500,512.3858975999760,512.3858975999760,512.8858914999290,512.8858914999290,512.8858914999290,512.8858914999290,512.8858914999290,512.8858914999290,512.8858914999290,512.8858914999290,3.2327305000508200,512.8858914999290,3.249625000054950,513.0858843999450,513.0858843999450,513.0858843999450,513.0858843999450,513.0858843999450,513.0858843999450,513.0858843999450,513.4031254999570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.5161246999632570,None,513.4042486000110,513.4192137999930,513.4192137999930,514.1530507999710,down,1,0.7187385000288490,None,514.1533446999970,514.1692006000090,514.7191946000090,514.6527908999710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vedika,1,2025-09-02_14h31.31.901,Working memory task,2024.2.4,60.61763309495170,2025-09-02 14h31.46.555571 +0530,
1,DST_016_M_NUT.png,0,1,3,4,down,O,O,O,O,O,N,1,n,4,4,0,n,1,0.48305720009375400,None,,,,,,,,,,,,,down,1,0.6552218999713660,None,,,,,,,,,,,,,0,4,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.7191946000090,,,,,,,,,514.7017164999850,514.7191946000090,516.1525019999830,516.1525019999830,516.6524965999420,516.6524965999420,517.4024782999190,517.4024782999190,517.9024708999790,517.9024708999790,517.9024708999790,517.9024708999790,517.9024708999790,517.9024708999790,517.9024708999790,517.9024708999790,3.2327303000493000,517.9024708999790,3.2496235000435300,518.1024604999690,518.1024604999690,518.1024604999690,518.1024604999690,518.1024604999690,518.1024604999690,518.1024604999690,518.3863869999770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.48305720009375400,None,518.3875182999760,518.4024612000210,518.4024612000210,519.0696535999890,down,1,0.6552218999713660,None,519.0699458000020,519.0857749999270,519.6691195999740,519.5693996000340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vedika,1,2025-09-02_14h31.31.901,Working memory task,2024.2.4,60.61763309495170,2025-09-02 14h31.46.555571 +0530,
1,DST_071_M_HPY.png,1,1,7,8,down,O,O,O,O,O,X,3,x,5,5,0,x,1,0.5675716999685390,None,,,,,,,,,,,,,down,1,0.8303434000117700,None,,,,,,,,,,,,,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.6691195999740,,,,,,,,,519.6514258999380,519.6691195999740,521.0690548999700,521.0690548999700,521.569060800015,521.569060800015,522.3190485999220,522.3190485999220,522.819050299935,522.819050299935,522.819050299935,522.819050299935,522.819050299935,522.819050299935,522.819050299935,522.819050299935,3.232715000049210,522.819050299935,3.2496352000162000,523.0190432999520,523.0190432999520,523.0190432999520,523.0190432999520,523.0190432999520,523.0190432999520,523.0190432999520,523.4029046000210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.5675716999685390,None,523.4040224999190,523.4190425999700,523.4190425999700,524.2529237000270,down,1,0.8303434000117700,None,524.2532181999410,524.269017899991,524.8190181999230,524.7526549999600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vedika,1,2025-09-02_14h31.31.901,Working memory task,2024.2.4,60.61763309495170,2025-09-02 14h31.46.555571 +0530,
1,DST_015_M_HPY.png,1,1,6,6,up,O,O,O,O,N,O,3,n,6,6,0,n,1,0.5998397999210280,None,,,,,,,,,,,,,down,0,0.5746773000573740,None,,,,,,,,,,,,,0,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.8190181999230,,,,,,,,,524.7991374999980,524.8190181999230,526.252305299975,526.252305299975,526.7522853999400,526.7522853999400,527.5022787000050,527.5022787000050,528.0022730999630,528.0022730999630,528.0022730999630,528.0022730999630,528.0022730999630,528.0022730999630,528.0022730999630,528.0022730999630,3.232657799962910,528.0022730999630,3.249541800003500,528.2022608999400,528.2022608999400,528.2022608999400,528.2022608999400,528.2022608999400,528.2022608999400,528.2022608999400,528.6027945999520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.5998397999210280,None,528.6039150999860,528.6189287999880,528.6189287999880,529.2028078000290,down,0,0.5746773000573740,None,529.2044505999660,529.21892689995,529.8022499999500,529.7025913000110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vedika,1,2025-09-02_14h31.31.901,Working memory task,2024.2.4,60.61763309495170,2025-09-02 14h31.46.555571 +0530,
1,DST_065_F_HPY.png,1,0,4,6,down,O,N,O,O,O,O,4,n,7,7,0,n,1,0.5936763000208880,None,,,,,,,,,,,,,down,1,0.6086261000018570,None,,,,,,,,,,,,,0,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.8022499999500,,,,,,,,,529.7832989000020,529.8022499999500,531.2022243000100,531.2022243000100,531.7022176999600,531.7022176999600,532.4522096000150,532.4522096000150,532.9521943000150,532.9521943000150,532.9521943000150,532.9521943000150,532.9521943000150,532.9521943000150,532.9521943000150,532.9521943000150,3.2327075001085200,532.9521943000150,3.2496260000625600,533.1521953999760,533.1521953999760,533.1521953999760,533.1521953999760,533.1521953999760,533.1521953999760,533.1521953999760,533.5528770999520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.5936763000208880,None,533.5539916999410,533.5688539999540,533.5688539999540,534.1860278999670,down,1,0.6086261000018570,None,534.1875932000110,534.2021721999630,534.7688464999670,534.6857729000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vedika,1,2025-09-02_14h31.31.901,Working memory task,2024.2.4,60.61763309495170,2025-09-02 14h31.46.555571 +0530,
1,DST_142_F_HPY.png,1,0,7,7,up,O,O,N,O,O,O,4,n,8,8,0,n,1,0.626568799954839,None,,,,,,,,,,,,,up,1,0.5124875000910830,None,,,,,,,,,,,,,0,8,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.7688464999670,,,,,,,,,534.762017400004,534.7688464999670,536.1854666000000,536.1854666000000,536.6854678000090,536.6854678000090,537.435455000028,537.435455000028,537.9354555000320,537.9354555000320,537.9354555000320,537.9354555000320,537.9354555000320,537.9354555000320,537.9354555000320,537.9354555000320,3.232726800022650,537.9354555000320,3.2496421000687400,538.1354175999300,538.1354175999300,538.1354175999300,538.1354175999300,538.1354175999300,538.1354175999300,538.1354175999300,538.5693721999410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.626568799954839,None,538.5705099999910,538.5854397999360,538.5854397999360,539.1026540999300,up,1,0.5124875000910830,None,539.1029563000190,539.1187544999410,539.7020841999910,539.6023166999220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vedika,1,2025-09-02_14h31.31.901,Working memory task,2024.2.4,60.61763309495170,2025-09-02 14h31.46.555571 +0530,
